cadence_case,fixed_replacement_cadence_hours,unfloored_stack_cost_learning_rate,terminal_stack_cost_factor,strict_record_count,retain_low_count,reach_6p5_count,npv_6p5_100m_cny
fixed_20000h,20000.0,0.12,0.3123271844992963,912,912,47,-21.061989666389646
fixed_20000h,20000.0,0.13,0.28146626471699043,912,912,70,-20.587659815885793
fixed_20000h,20000.0,0.14,0.25334979065949276,912,912,78,-20.14864323322471
fixed_20000h,20000.0,0.15,0.22776142270252042,912,912,78,-19.74259051496034
fixed_20000h,20000.0,0.16,0.20449964006986346,912,912,80,-19.367384717462226
fixed_20000h,20000.0,0.17,0.18337688235803642,912,912,80,-19.020814820564365
fixed_20000h,20000.0,0.18,0.16421873151195435,912,912,83,-18.70097507219245
fixed_20000h,20000.0,0.19,0.1468631327932007,912,912,86,-18.406041112048108
fixed_20000h,20000.0,0.2,0.13115965331851426,912,912,86,-18.134361799747204
fixed_20000h,20000.0,0.21,0.1169687767817116,912,912,86,-17.8843101297922
fixed_20000h,20000.0,0.22,0.1041612330073774,912,912,88,-17.65444716497311
fixed_20000h,20000.0,0.23,0.092617361019298,912,912,91,-17.443299518926164
fixed_20000h,20000.0,0.24,0.08222650434078532,912,912,91,-17.249542562151277
fixed_20000h,20000.0,0.25,0.07288643727773907,912,912,91,-17.07192188709072
fixed_20000h,20000.0,0.26,0.06450282096852697,912,912,91,-16.9092439144551
fixed_20000h,20000.0,0.27,0.05698868801752136,912,912,93,-16.760401984596403
fixed_20000h,20000.0,0.28,0.05026395456142427,912,912,93,-16.624374628675348
fixed_20000h,20000.0,0.29,0.04425495864933532,912,912,93,-16.50020176359607
fixed_20000h,20000.0,0.3,0.03889402384887243,912,912,93,-16.386989199253136
fixed_20000h,20000.0,0.31,0.03411904702154427,912,912,96,-16.283895270759917
fixed_20000h,20000.0,0.32,0.029873109240994143,912,912,96,-16.190155175834
fixed_20000h,20000.0,0.33,0.02610410885769187,912,912,97,-16.105004160190333
fixed_20000h,20000.0,0.34,0.02276441574314079,912,912,103,-16.02775550799199
fixed_20000h,20000.0,0.35,0.019810545775693602,912,912,103,-15.957768995397869
fixed_20000h,20000.0,0.36,0.017202854658632846,912,912,103,-15.894448974971485
fixed_20000h,20000.0,0.37,0.014905250189272318,912,912,104,-15.837242409727718
fixed_20000h,20000.0,0.38,0.012884922125471897,912,912,104,-15.785636496948348
fixed_20000h,20000.0,0.39,0.011112088823134709,912,912,104,-15.739155618469916
fixed_20000h,20000.0,0.4,0.009559759844969887,912,912,104,-15.697357297176586
fixed_20000h,20000.0,0.41,0.00820351376705861,912,912,104,-15.65982972304536
fixed_20000h,20000.0,0.42,0.0070212904355565625,912,912,104,-15.62619288760634
fixed_20000h,20000.0,0.43,0.005993196951202387,912,912,104,-15.59609643346055
fixed_20000h,20000.0,0.44,0.005101326684180131,912,912,104,-15.569218749994574
fixed_20000h,20000.0,0.45,0.0043295906463057055,912,912,104,-15.545258298111793
fixed_20000h,20000.0,0.46,0.0036635605714723765,912,912,104,-15.523940418977208
fixed_20000h,20000.0,0.47,0.0030903230788003216,912,912,104,-15.505011238652358
fixed_20000h,20000.0,0.48,0.002598344315990531,912,912,104,-15.488237824795165
fixed_20000h,20000.0,0.49,0.002177344502984767,912,912,104,-15.473407973701544
fixed_20000h,20000.0,0.5,0.0018181818181818182,912,912,104,-15.460325166923226
fixed_20000h,20000.0,0.51,0.0015127450911566571,912,912,104,-15.448810081520348
fixed_20000h,20000.0,0.52,0.0012538547870745043,912,912,104,-15.438699665918321
fixed_20000h,20000.0,0.53,0.0010351717887865611,912,912,104,-15.429844869331898
fixed_20000h,20000.0,0.54,0.0008511135029398515,912,912,104,-15.422110198173256
fixed_20000h,20000.0,0.55,0.0006967768363306452,912,912,104,-15.415372458393822
fixed_20000h,20000.0,0.56,0.0005678676081805377,912,912,104,-15.409519994505624
fixed_20000h,20000.0,0.57,0.0004606359830172598,912,912,104,-15.404451733919833
fixed_20000h,20000.0,0.58,0.000371817527399752,912,912,104,-15.400077433105283
fixed_20000h,20000.0,0.59,0.0002985795118399169,912,912,104,-15.39631399827892
fixed_20000h,20000.0,0.6,0.00023847209694275343,912,912,104,-15.393086912223263
fixed_20000h,20000.0,0.61,0.00018938406001341352,912,912,104,-15.390329745381935
fixed_20000h,20000.0,0.62,0.00014950273516506428,912,912,104,-15.387983024637752
fixed_20000h,20000.0,0.63,0.00011727785630641267,912,912,104,-15.385993639914885
