ObjectId,resource_branch,low_return_entry,optimized_h2_t_per_year
11720,curtailment_only,False,0.317463720095523
11729,curtailment_only,False,0.0038549612542404
11737,curtailment_only,False,6.249876649037206
11744,curtailment_only,False,1.5892831670265877
11745,curtailment_only,False,0.0055315721291905
11747,curtailment_only,False,3.310284857506194
1175,curtailment_only,False,4.1026396911182985
11750,curtailment_only,False,0.1278922211464556
11758,curtailment_only,False,0.0
11759,curtailment_only,False,5.682318309642748
11766,curtailment_only,False,5.922904570071547
11772,curtailment_only,False,0.0
11774,curtailment_only,False,1.640082386294643
11780,curtailment_only,False,0.158161124813848
11786,curtailment_only,False,5.408649689909332
1179,curtailment_only,False,15.666605834382612
118,curtailment_only,False,25.342617940849227
1180,curtailment_only,False,12.26238618618722
11801,curtailment_only,False,0.0068212323006654
11807,curtailment_only,False,0.7201550543032972
11810,curtailment_only,False,5.188674793933252
11811,curtailment_only,False,0.0137144432517995
1182,curtailment_only,False,2.188250142957191
1183,curtailment_only,False,18.43169484610425
11833,curtailment_only,False,0.129829304612866
11834,curtailment_only,False,22.45636941600683
1184,curtailment_only,False,17.48156720235789
11841,curtailment_only,False,0.0029545058495613
11845,curtailment_only,False,1.2004705711348382
11847,curtailment_only,False,0.2372706691573822
11849,curtailment_only,False,0.0053718268309082
11850,curtailment_only,False,0.0
11852,curtailment_only,False,7.08801699403847
11856,curtailment_only,False,0.0080577407880978
11858,curtailment_only,False,0.0017778848951549
11859,curtailment_only,False,18.99287847494389
1186,curtailment_only,False,16.992340825691816
11862,curtailment_only,False,0.0075205564435334
11863,curtailment_only,False,0.974675484670962
11865,curtailment_only,False,0.0
11867,curtailment_only,False,5.348844917074211
11868,curtailment_only,False,5.921480427132168
1187,curtailment_only,False,15.91503142709402
11871,curtailment_only,False,13.978960353740478
11872,curtailment_only,False,8.749792540539794
11875,curtailment_only,False,0.0
11877,curtailment_only,False,0.0
11879,curtailment_only,False,8.623818542000752
1188,curtailment_only,False,13.299411568042146
11883,curtailment_only,False,0.1666893058073512
