ObjectId,merge_province_cn,power_type_cn,capacity_mw,latitude,longitude,low_return_entry,conventional_6p5,strict_marginal,low_selected_capacity_mw,low_selected_h2_t_per_year,low_selected_npv_100m_cny,high_selected_capacity_mw,high_selected_h2_t_per_year
10351,江苏,光伏,1.9,31.4474,121.1022,False,False,False,0.00024065066788093203,0.002379082271284025,-3.009407106549442e-05,0.00024065066788093203,0.002379082271284025
10352,山东,光伏,7.2,35.1006,117.4552,False,False,False,1.0,3.7253000331223025,-0.16922527052655892,1.0,3.7253000331223025
10353,浙江,光伏,7.0,27.4985,120.6612,False,False,False,0.0,0.0,0.0,0.0,0.0
10354,浙江,光伏,1.5,29.0573,120.4456,False,False,False,0.0,0.0,0.0,0.0,0.0
10357,江苏,光伏,10.0,33.178,118.059,False,False,False,1.0,0.23237009882187257,-0.19422341092021386,1.0,0.23237009882187257
10358,浙江,光伏,5.0,30.801,120.012,False,False,False,0.0,0.0,0.0,0.0,0.0
10359,辽宁,光伏,5.0,41.1796,122.0524,False,False,False,1.0,2.0820738693388385,-0.18096063513655866,1.0,2.0820738693388385
10361,辽宁,光伏,6.0,41.2417,121.9942,False,False,False,1.0,2.9886058151719515,-0.17446960980869125,1.0,2.9886058151719515
10362,辽宁,光伏,10.0,41.2417,121.9942,False,False,False,1.0,6.53167033193592,-0.14913977846996196,1.0,6.53167033193592
10364,吉林,光伏,7.7,43.0703,126.1481,False,False,False,1.0,3.7997633822004033,-0.16868432858813467,1.0,3.7997633822004033
10365,四川,光伏,2.9,26.586,101.7179,False,False,False,0.0008462967997457022,0.011056798115451702,-8.666905928720303e-05,0.0008462967997457022,0.011056798115451702
10366,江苏,光伏,8.0,34.897,116.839,False,False,False,1.0,0.04634433402629059,-0.1955603398319529,1.0,0.04634433402629059
