ObjectId,method,curtailed_mwh,positive_hours,top_10pct_hour_energy_share
10399,daily_peak,357.4111289277077,871,1.0
104,daily_peak,7654.76514453268,1614,0.8088606389195673
10403,daily_peak,0.0,0,0.0
10404,daily_peak,239.05428010088207,1041,0.9867640821511693
10408,daily_peak,441.8178481711149,1332,0.9147021026409546
1041,daily_peak,782.5050459738969,1117,0.9812128256282275
10414,daily_peak,33.78338135224208,767,1.0
10417,daily_peak,0.0,0,0.0
10419,daily_peak,89.40954593525082,835,1.0
1042,daily_peak,801.6089248331785,1113,0.98186859030268
10420,daily_peak,13.87700031949766,790,1.0
10427,daily_peak,40.599758126042786,795,1.0
1043,daily_peak,3912.5252350101473,1117,0.981212833390878
10436,daily_peak,0.0,0,0.0
10437,daily_peak,68.70582431347668,1049,0.9870129721516211
10441,daily_peak,60.89963744698465,795,1.0
10444,daily_peak,726.3794345585853,1042,0.9872260466090579
10446,daily_peak,199.21190030498803,1041,0.9867640993026303
10448,daily_peak,75.27768822072446,1018,0.9892482856291641
1045,daily_peak,3912.5252350101473,1117,0.981212833390878
10451,daily_peak,50.174809788037095,1053,0.9827647513582906
10452,daily_peak,108.29148991630971,828,1.0
10454,daily_peak,60.622786371473225,1049,0.9870129725789618
10459,daily_peak,99.27246357023716,808,1.0
1046,daily_peak,1709.51462788558,1106,0.9807213050190385
10466,daily_peak,99.27246357023716,808,1.0
10470,daily_peak,372.37398633098604,1644,0.8828972233926385
10472,daily_peak,0.0,0,0.0
10476,daily_peak,39.84237976664119,1041,0.9867641133045707
1048,daily_peak,2230.966172075063,1049,0.9861653994347038
105,daily_peak,4448.8152088656425,1628,0.7896361499195989
1050,daily_peak,3013.230375922352,1036,0.9899707378992078
10501,daily_peak,28.939570508223028,586,1.0
10506,daily_peak,0.0,0,0.0
10509,daily_peak,0.0,0,0.0
10514,daily_peak,11.024598283345812,586,1.0
1053,daily_peak,12805.074111666083,1088,0.983875134472813
10533,daily_peak,76.06251441766322,1002,0.9906112339007098
10539,daily_peak,0.0,0,0.0
1054,daily_peak,1405.349822399199,1227,0.9608093556297096
10546,daily_peak,0.0,0,0.0
10547,daily_peak,105.03202582779527,1213,0.9567540114392019
10553,daily_peak,52.516013024285435,1213,0.9567540192888302
10559,daily_peak,45.27949002939369,1069,0.9761179082629236
1056,daily_peak,5400.549205009699,1058,0.9877745789093926
10562,daily_peak,451.35756275135276,1048,0.9828598290466821
10566,daily_peak,365.7693716892898,901,0.9995699083216114
10575,daily_peak,149.76279519015552,1644,0.8686889117565008
10578,daily_peak,207.180375853166,1041,0.9867640959101456
1058,daily_peak,1539.813115815781,1083,0.9840780309535614
10580,daily_peak,110.96450760303438,691,1.0
10581,daily_peak,1023.6551272571236,1254,0.9193798435502547
10582,daily_peak,0.0,0,0.0
10587,daily_peak,55.18775162624218,782,1.0
10588,daily_peak,83.92473783522844,813,1.0
10589,daily_peak,80.61510209906102,1259,0.9209510398193275
1059,daily_peak,2606.293941118717,1089,0.9822476760661251
10593,daily_peak,426.6734880173206,904,0.9994582363541991
10597,daily_peak,8.145184865092858,575,1.0
10599,daily_peak,48.23261753707006,586,1.0
106,daily_peak,10117.717031585216,1627,0.7873367735750612
1060,daily_peak,843.0965507427454,1108,0.9804629051861474
10602,daily_peak,0.0,0,0.0
