terminal_price,price_shape,rule,selected_record_count,durable_record_count,strict_selected_count,selected_capacity_gw,selected_capex_100m_cny,selected_h2_mt_per_year,durable_capacity_gw,durable_capex_100m_cny,durable_h2_mt_per_year,total_selected_capacity_gw,total_selected_capex_100m_cny,total_selected_h2_mt_per_year,at_risk_record_count,at_risk_capex_100m_cny
23.0,back_loaded,static_6p5_locked,1098,1064,0,4.556663420587853,328.07976628232547,0.1979472360301543,4.556663420587853,328.07976628232547,0.1979472360301543,4.591393079003398,330.5803016882446,0.19921149571592425,34,2.5005354059191944
23.0,all_timings,robust_forward_screen,877,877,0,3.0631712447572106,220.54832962251916,0.14063754433970618,3.0631712447572106,220.54832962251916,0.14063754433970618,3.0631712447572106,220.54832962251916,0.14063754433970618,0,0.0
24.0,front_loaded,conditional_forward_screen,953,953,0,3.4359884049303258,247.39116515498353,0.1554787898948862,3.4359884049303258,247.39116515498353,0.1554787898948862,3.4359884049303258,247.39116515498353,0.1554787898948862,0,0.0
24.0,front_loaded,low_hurdle_locked,1791,397,0,3.3652315016691854,242.29666812018132,0.14538436217278727,3.3652315016691854,242.29666812018132,0.14538436217278727,8.422973421453497,606.4540863446518,0.322599964043221,1394,364.15741822447046
24.0,front_loaded,static_6p5_locked,1098,905,0,4.30310029191239,309.8232210176921,0.18823356346703113,4.30310029191239,309.8232210176921,0.18823356346703113,4.591393079003398,330.5803016882446,0.19921149571592425,193,20.75708067055254
24.0,linear,conditional_forward_screen,1038,1038,0,3.9995414603381745,287.96698514434854,0.1772568554175272,3.9995414603381745,287.96698514434854,0.1772568554175272,3.9995414603381745,287.96698514434854,0.1772568554175272,0,0.0
24.0,linear,low_hurdle_locked,1791,613,0,4.754179304693374,342.3009099379229,0.19896434843654884,4.754179304693374,342.3009099379229,0.19896434843654884,8.422973421453497,606.4540863446518,0.322599964043221,1178,264.15317640672885
24.0,linear,static_6p5_locked,1098,1024,0,4.491385266893872,323.3797392163588,0.1955123505925517,4.491385266893872,323.3797392163588,0.1955123505925517,4.591393079003398,330.5803016882446,0.19921149571592425,74,7.200562471885878
24.0,back_loaded,conditional_forward_screen,1074,1074,0,4.421067138512221,318.3168339728799,0.19299729420868858,4.421067138512221,318.3168339728799,0.19299729420868858,4.421067138512221,318.3168339728799,0.19299729420868858,0,0.0
24.0,back_loaded,low_hurdle_locked,1791,812,0,5.589138078926413,402.4179416827017,0.23006325600369515,5.589138078926413,402.4179416827017,0.23006325600369515,8.422973421453497,606.4540863446518,0.322599964043221,979,204.03614466195003
24.0,back_loaded,static_6p5_locked,1098,1074,0,4.566877364482706,328.81517024275485,0.1983227786027865,4.566877364482706,328.81517024275485,0.1983227786027865,4.591393079003398,330.5803016882446,0.19921149571592425,24,1.7651314454898013
24.0,all_timings,robust_forward_screen,953,953,0,3.4359884049303258,247.39116515498353,0.1554787898948862,3.4359884049303258,247.39116515498353,0.1554787898948862,3.4359884049303258,247.39116515498353,0.1554787898948862,0,0.0
25.0,front_loaded,conditional_forward_screen,1022,1022,0,3.841256814244831,276.5704906256278,0.1712176414882285,3.841256814244831,276.5704906256278,0.1712176414882285,3.841256814244831,276.5704906256278,0.1712176414882285,0,0.0
25.0,front_loaded,low_hurdle_locked,1791,531,0,4.199441071207283,302.3597571269243,0.1778283325518002,4.199441071207283,302.3597571269243,0.1778283325518002,8.422973421453497,606.4540863446518,0.322599964043221,1260,304.09432921772736
25.0,front_loaded,static_6p5_locked,1098,1009,0,4.4528440323556415,320.6047703296062,0.1940457328468362,4.4528440323556415,320.6047703296062,0.1940457328468362,4.591393079003398,330.5803016882446,0.19921149571592425,89,9.975531358638456
25.0,linear,conditional_forward_screen,1057,1057,0,4.226445468059097,304.30407370025495,0.18578906241311557,4.226445468059097,304.30407370025495,0.18578906241311557,4.226445468059097,304.30407370025495,0.18578906241311557,0,0.0
25.0,linear,low_hurdle_locked,1791,703,0,5.158564755001591,371.4166623601145,0.21415304858691098,5.158564755001591,371.4166623601145,0.21415304858691098,8.422973421453497,606.4540863446518,0.322599964043221,1088,235.0374239845372
25.0,linear,static_6p5_locked,1098,1055,0,4.546582300886406,327.35392566382126,0.1975736510086054,4.546582300886406,327.35392566382126,0.1975736510086054,4.591393079003398,330.5803016882446,0.19921149571592425,43,3.2263760244234025
25.0,back_loaded,conditional_forward_screen,1082,1082,0,4.5110195133926885,324.7934049642735,0.19629256319085,4.5110195133926885,324.7934049642735,0.19629256319085,4.5110195133926885,324.7934049642735,0.19629256319085,0,0.0
25.0,back_loaded,low_hurdle_locked,1791,870,0,5.7837080121123385,416.42697687208835,0.23716870353264544,5.7837080121123385,416.42697687208835,0.23716870353264544,8.422973421453497,606.4540863446518,0.322599964043221,921,190.0271094725634
25.0,back_loaded,static_6p5_locked,1098,1082,0,4.575210866266476,329.41518237118623,0.19862690440912992,4.575210866266476,329.41518237118623,0.19862690440912992,4.591393079003398,330.5803016882446,0.19921149571592425,16,1.1651193170583758
25.0,all_timings,robust_forward_screen,1022,1022,0,3.841256814244831,276.5704906256278,0.1712176414882285,3.841256814244831,276.5704906256278,0.1712176414882285,3.841256814244831,276.5704906256278,0.1712176414882285,0,0.0
26.0,front_loaded,conditional_forward_screen,1052,1052,0,4.176478904792279,300.706481145044,0.1839211897767376,4.176478904792279,300.706481145044,0.1839211897767376,4.176478904792279,300.706481145044,0.1839211897767376,0,0.0
26.0,front_loaded,low_hurdle_locked,1791,680,0,5.091932186351772,366.61911741732763,0.21166785186013776,5.091932186351772,366.61911741732763,0.21166785186013776,8.422973421453497,606.4540863446518,0.322599964043221,1111,239.83496892732407
26.0,front_loaded,static_6p5_locked,1098,1046,0,4.528212424569361,326.0312945689939,0.19688993230176194,4.528212424569361,326.0312945689939,0.19688993230176194,4.591393079003398,330.5803016882446,0.19921149571592425,52,4.54900711925068
26.0,linear,conditional_forward_screen,1075,1075,0,4.431494128187362,319.06757722949004,0.1933808661617622,4.431494128187362,319.06757722949004,0.1933808661617622,4.431494128187362,319.06757722949004,0.1933808661617622,0,0.0
26.0,linear,low_hurdle_locked,1791,812,0,5.589138078926413,402.4179416827017,0.23006325600369515,5.589138078926413,402.4179416827017,0.23006325600369515,8.422973421453497,606.4540863446518,0.322599964043221,979,204.03614466195003
26.0,linear,static_6p5_locked,1098,1075,0,4.567893788394222,328.88835276438397,0.19835988112188177,4.567893788394222,328.88835276438397,0.19835988112188177,4.591393079003398,330.5803016882446,0.19921149571592425,23,1.6919489238606784
26.0,back_loaded,conditional_forward_screen,1094,1094,0,4.623776689302489,332.91192162977916,0.20039236225561202,4.623776689302489,332.91192162977916,0.20039236225561202,4.623776689302489,332.91192162977916,0.20039236225561202,0,0.0
26.0,back_loaded,low_hurdle_locked,1791,923,0,6.005129160383676,432.3692995476247,0.24521856407090611,6.005129160383676,432.3692995476247,0.24521856407090611,8.422973421453497,606.4540863446518,0.322599964043221,868,174.08478679702705
26.0,back_loaded,static_6p5_locked,1098,1094,0,4.587288722006369,330.2847879844586,0.1990636254881052,4.587288722006369,330.2847879844586,0.1990636254881052,4.591393079003398,330.5803016882446,0.19921149571592425,4,0.29551370378606096
26.0,all_timings,robust_forward_screen,1052,1052,0,4.176478904792279,300.706481145044,0.1839211897767376,4.176478904792279,300.706481145044,0.1839211897767376,4.176478904792279,300.706481145044,0.1839211897767376,0,0.0
27.0,front_loaded,conditional_forward_screen,1080,1080,0,4.49732401553143,323.8073291182631,0.19579278312619297,4.49732401553143,323.8073291182631,0.19579278312619297,4.49732401553143,323.8073291182631,0.19579278312619297,0,0.0
27.0,front_loaded,low_hurdle_locked,1791,855,0,5.728968512645228,412.48573291045636,0.23517461859613914,5.728968512645228,412.48573291045636,0.23517461859613914,8.422973421453497,606.4540863446518,0.322599964043221,936,193.96835343419534
27.0,front_loaded,static_6p5_locked,1098,1080,0,4.57311619847492,329.2643662901942,0.19855078511367633,4.57311619847492,329.2643662901942,0.19855078511367633,4.591393079003398,330.5803016882446,0.19921149571592425,18,1.3159353980504465
27.0,linear,conditional_forward_screen,1094,1094,0,4.625193650326394,333.0139428235004,0.20044385997920222,4.625193650326394,333.0139428235004,0.20044385997920222,4.625193650326394,333.0139428235004,0.20044385997920222,0,0.0
27.0,linear,low_hurdle_locked,1791,923,0,6.005129160383676,432.3692995476247,0.24521856407090611,6.005129160383676,432.3692995476247,0.24521856407090611,8.422973421453497,606.4540863446518,0.322599964043221,868,174.08478679702705
27.0,linear,static_6p5_locked,1098,1094,0,4.587288722006369,330.2847879844586,0.1990636254881052,4.587288722006369,330.2847879844586,0.1990636254881052,4.591393079003398,330.5803016882446,0.19921149571592425,4,0.29551370378606096
27.0,back_loaded,conditional_forward_screen,1108,1108,10,4.753123476017101,342.2248902732313,0.20506195303731406,4.753123476017101,342.2248902732313,0.20506195303731406,4.753123476017101,342.2248902732313,0.20506195303731406,0,0.0
27.0,back_loaded,low_hurdle_locked,1791,986,0,6.180639430461163,445.00603899320373,0.25153903858519977,6.180639430461163,445.00603899320373,0.25153903858519977,8.422973421453497,606.4540863446518,0.322599964043221,805,161.44804735144803
27.0,back_loaded,static_6p5_locked,1098,1098,0,4.591393079003398,330.5803016882446,0.19921149571592425,4.591393079003398,330.5803016882446,0.19921149571592425,4.591393079003398,330.5803016882446,0.19921149571592425,0,0.0
27.0,all_timings,robust_forward_screen,1080,1080,0,4.49732401553143,323.8073291182631,0.19579278312619297,4.49732401553143,323.8073291182631,0.19579278312619297,4.49732401553143,323.8073291182631,0.19579278312619297,0,0.0
28.0,front_loaded,conditional_forward_screen,1126,1126,28,4.836561611971892,348.2324360619762,0.20804585692276928,4.836561611971892,348.2324360619762,0.20804585692276928,4.836561611971892,348.2324360619762,0.20804585692276928,0,0.0
28.0,front_loaded,low_hurdle_locked,1791,1009,1,6.251900732317316,450.13685272684677,0.25408763882078245,6.251900732317316,450.13685272684677,0.25408763882078245,8.422973421453497,606.4540863446518,0.322599964043221,782,156.31723361780502
28.0,front_loaded,static_6p5_locked,1098,1098,0,4.591393079003398,330.5803016882446,0.19921149571592425,4.591393079003398,330.5803016882446,0.19921149571592425,4.591393079003398,330.5803016882446,0.19921149571592425,0,0.0
28.0,linear,conditional_forward_screen,1126,1126,28,4.836561611971892,348.2324360619762,0.20804585692276928,4.836561611971892,348.2324360619762,0.20804585692276928,4.836561611971892,348.2324360619762,0.20804585692276928,0,0.0
28.0,linear,low_hurdle_locked,1791,1009,1,6.251900732317316,450.13685272684677,0.25408763882078245,6.251900732317316,450.13685272684677,0.25408763882078245,8.422973421453497,606.4540863446518,0.322599964043221,782,156.31723361780502
28.0,linear,static_6p5_locked,1098,1098,0,4.591393079003398,330.5803016882446,0.19921149571592425,4.591393079003398,330.5803016882446,0.19921149571592425,4.591393079003398,330.5803016882446,0.19921149571592425,0,0.0
28.0,back_loaded,conditional_forward_screen,1126,1126,28,4.836561611971892,348.2324360619762,0.20804585692276928,4.836561611971892,348.2324360619762,0.20804585692276928,4.836561611971892,348.2324360619762,0.20804585692276928,0,0.0
28.0,back_loaded,low_hurdle_locked,1791,1009,1,6.251900732317316,450.13685272684677,0.25408763882078245,6.251900732317316,450.13685272684677,0.25408763882078245,8.422973421453497,606.4540863446518,0.322599964043221,782,156.31723361780502
28.0,back_loaded,static_6p5_locked,1098,1098,0,4.591393079003398,330.5803016882446,0.19921149571592425,4.591393079003398,330.5803016882446,0.19921149571592425,4.591393079003398,330.5803016882446,0.19921149571592425,0,0.0
28.0,all_timings,robust_forward_screen,1126,1126,28,4.836561611971892,348.2324360619762,0.20804585692276928,4.836561611971892,348.2324360619762,0.20804585692276928,4.836561611971892,348.2324360619762,0.20804585692276928,0,0.0
