ObjectId,merge_province_cn,power_type_cn,resource_branch,strict_marginal_vs_6p5,critical_terminal_price_colocated_6p5,right_censored_colocated_6p5_at_60,critical_terminal_price_independent_h2_8,right_censored_independent_h2_8_at_60
4190,青海,光伏,full_output_upper_bound,False,15.314960405230522,False,16.469168812036514,False
4191,青海,光伏,full_output_upper_bound,False,16.18400327861309,False,17.507449015975,False
4192,青海,光伏,full_output_upper_bound,False,14.633490219712257,False,15.621825233101845,False
4193,青海,光伏,full_output_upper_bound,False,14.633490219712257,False,15.621825233101845,False
4195,青海,光伏,full_output_upper_bound,False,14.751428291201591,False,15.76822578907013,False
4197,青海,光伏,full_output_upper_bound,False,15.521872490644455,False,16.713512018322945,False
4199,青海,光伏,full_output_upper_bound,False,14.834607392549515,False,15.867002829909325,False
420,甘肃,光伏,full_output_upper_bound,False,16.703806221485138,False,17.9747074842453,False
4204,青海,光伏,full_output_upper_bound,False,14.155846014618874,False,15.05695715546608,False
4205,青海,光伏,full_output_upper_bound,False,16.338496059179306,False,17.70239196717739,False
4208,青海,光伏,full_output_upper_bound,False,15.472717434167862,False,16.65932647883892,False
421,甘肃,光伏,full_output_upper_bound,False,16.699540838599205,False,17.968467995524406,False
4218,陕西,光伏,full_output_upper_bound,False,21.878316700458527,False,23.554890230298042,False
4219,陕西,光伏,full_output_upper_bound,False,22.183223739266396,False,23.91276217997074,False
422,甘肃,光伏,full_output_upper_bound,False,16.699540838599205,False,17.968467995524406,False
4225,青海,光伏,full_output_upper_bound,False,14.359124600887299,False,15.30550517141819,False
4228,青海,光伏,full_output_upper_bound,False,15.314960405230522,False,16.469168812036514,False
4229,陕西,光伏,full_output_upper_bound,False,22.155150398612022,False,23.87428566813469,False
