scenario_id,resource_branch,system_capex_cny_per_kw,curtailed_power_price_cny_per_kwh,opex_accounting_case,fixed_om_rate,stack_replacement_share,resource_realization,debt_ratio,loan_rate,is_main,candidate_station_count,capacity_candidates_per_station,minimum_electrolyzer_capacity_mw,low_return_entry_count,colocated_6p5_same_configuration_count,colocated_6p5_independent_optimized_count,independent_h2_8_same_configuration_count,independent_h2_8_independent_optimized_count,strict_marginal_vs_6p5_count,strict_marginal_vs_8_count,low_return_station_count,low_return_capacity_gw,low_return_capex_100m_cny,low_return_h2_mt_per_year,low_return_mean_capture_target,low_return_median_capture_target,strict_6p5_station_count,strict_6p5_capacity_gw,strict_6p5_capex_100m_cny,strict_6p5_h2_mt_per_year,strict_6p5_mean_capture_target,strict_6p5_median_capture_target,strict_8_station_count,strict_8_capacity_gw,strict_8_capex_100m_cny,strict_8_h2_mt_per_year,strict_8_mean_capture_target,strict_8_median_capture_target
C011,curtailment_only,3600.0,0.0,WB_allin_2pct,0.02,0.0,0.75,0.5,0.035,False,10214,16,1.0,7292,6526,6546,6050,6315,746,977,7292,38.57769643642565,1388.7970717113235,0.743587274745131,0.7955842018650575,0.8,746,0.8587415509091015,30.914695832727656,0.007320941579990472,0.7770509383378017,0.8,977,1.1355677052834008,40.880437390202424,0.010236398713245306,0.7560184237461617,0.8
C012,curtailment_only,3600.0,0.0,WB_allin_2pct,0.02,0.0,0.75,0.5,0.045,False,10214,16,1.0,7253,6453,6482,5908,6240,771,1013,7253,38.24239625824938,1376.7262652969775,0.7413538781568924,0.7924320970632842,0.8,771,0.8895101809502651,32.022366514209544,0.00778256178120359,0.7700259403372245,0.8,1013,1.1804734740817349,42.49704506694245,0.01092764213717996,0.747127344521224,0.8
C013,curtailment_only,3600.0,0.0,WB_allin_2pct,0.02,0.0,0.75,0.7,0.025,False,10214,16,1.0,7308,6716,6718,6516,6540,590,768,7308,38.87920011840918,1399.6512042627307,0.7455375767679703,0.7979542966611933,0.8,590,0.6752901406978349,24.31044506512205,0.005489527749038726,0.7931186440677966,0.8,768,0.8835296086591475,31.80706591172931,0.00751198554060383,0.7769921875,0.8
C014,curtailment_only,3600.0,0.0,WB_allin_2pct,0.02,0.0,0.75,0.7,0.035,False,10214,16,1.0,7257,6619,6626,6390,6444,631,813,7257,38.322840032498426,1379.6222411699432,0.741888181590364,0.7931390381700427,0.8,631,0.7217281924294803,25.98221492746129,0.006087315973111767,0.7851822503961965,0.8,813,0.9387092420104112,33.7935327123748,0.008281024731014795,0.7667158671586715,0.8
C015,curtailment_only,3600.0,0.0,WB_allin_2pct,0.02,0.0,0.75,0.7,0.045,False,10214,16,1.0,7227,6535,6546,6278,6364,681,863,7227,37.922039106822766,1365.1934078456197,0.7391483966634506,0.7889539227895392,0.8,681,0.7827565504206992,28.179235815145173,0.0067849686897704115,0.7767254038179149,0.8,863,0.9983896647256517,35.942027930123466,0.00904052658068523,0.7579374275782155,0.8
C016,curtailment_only,3600.0,0.0,WB_allin_2pct,0.02,0.0,0.75,0.8,0.025,False,10214,16,1.0,7303,6770,6772,6603,6613,531,690,7303,38.790978968196384,1396.4752428550696,0.7449607723908858,0.7970217718745721,0.8,531,0.6064601194983686,21.83256430194127,0.0048700436311796885,0.8000941619585688,0.8,690,0.7903257543806304,28.451727157702695,0.006603872196402975,0.7867246376811594,0.8
C017,curtailment_only,3600.0,0.0,WB_allin_2pct,0.02,0.0,0.75,0.8,0.035,False,10214,16,1.0,7248,6669,6671,6496,6520,577,728,7248,38.20877784516689,1375.5160024260083,0.7411271254185531,0.7919039735099339,0.8,577,0.6596361536598035,23.74690153175293,0.005513338193224264,0.7887001733102253,0.8,728,0.8377565640191965,30.15923630469107,0.007272422714582534,0.771978021978022,0.8
C018,curtailment_only,3600.0,0.0,WB_allin_2pct,0.02,0.0,0.75,0.8,0.045,False,10214,16,1.0,7213,6566,6573,6383,6417,640,796,7213,37.71437869120675,1357.717632883443,0.7377036978257696,0.7869846111188133,0.8,640,0.733489137553926,26.40560895194134,0.006334783436148647,0.7834531250000001,0.8,796,0.9196323137439728,33.10676329478302,0.008252300966360473,0.7635050251256281,0.8
C019,curtailment_only,3600.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.5,0.025,False,10214,16,1.0,7596,6949,6988,6451,6730,608,866,7596,52.059029515258516,1874.125062549307,0.9968447421120147,0.7865573986308584,0.8,608,0.7039317211336569,25.341541960811643,0.00591943206084208,0.7171217105263158,0.7,866,1.0095263849812472,36.342949859324904,0.009042770716873086,0.7083833718244804,0.7
C020,curtailment_only,3600.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.5,0.035,False,10214,16,1.0,7571,6889,6929,6328,6674,642,897,7571,51.37395778352927,1849.4624802070539,0.9924309145924362,0.7824910844010038,0.8,642,0.7449644576063748,26.81872047382949,0.00641402999747531,0.7127881619937695,0.7,897,1.0514121372613907,37.850836941410066,0.009608174160416585,0.7026867335562987,0.7
C021,curtailment_only,3600.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.5,0.045,False,10214,16,1.0,7545,6794,6848,6170,6608,697,937,7545,50.94404613150349,1833.9856607341258,0.9895747328292657,0.7791239231278994,0.8,697,0.8065821139741666,29.036956103069993,0.0071431669335108,0.706829268292683,0.7,937,1.0984101229067618,39.54276442464342,0.01026949201242017,0.6991568836712913,0.7
C022,curtailment_only,3600.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.7,0.025,False,10214,16,1.0,7585,7092,7098,6865,6910,487,675,7585,51.77630477584096,1863.9469719302747,0.9950326984073734,0.7849624258404747,0.8,487,0.565332453445868,20.351968324051256,0.004620804009545768,0.726817248459959,0.8,675,0.7839587984027475,28.222516742498918,0.006753919985642303,0.7118666666666668,0.7
C023,curtailment_only,3600.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.7,0.035,False,10214,16,1.0,7545,6998,7015,6725,6804,530,741,7545,51.047594267056304,1837.7133936140267,0.9902606459221952,0.7798860172299537,0.8,530,0.613560438913404,22.088175800882535,0.00520718557072806,0.717754716981132,0.7,741,0.8563026656191577,30.826895962289676,0.007661034851689332,0.7069635627530364,0.7
C024,curtailment_only,3600.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.7,0.045,False,10214,16,1.0,7525,6906,6929,6587,6716,596,809,7525,50.521116351157545,1818.7601886416712,0.9866673101157384,0.775287707641196,0.8,596,0.6906134287766184,24.86208343595826,0.006030860220533645,0.7108389261744966,0.7,809,0.9393371212981706,33.81613636673414,0.00862036813631558,0.7049567367119902,0.7
C025,curtailment_only,3600.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.8,0.025,False,10214,16,1.0,7583,7153,7155,6974,6998,428,585,7583,51.66146598318771,1859.8127753947576,0.9942831547469162,0.7840023737307135,0.8,428,0.4953860503803552,17.83389781369279,0.003982307614608478,0.7260747663551401,0.8,585,0.6785564452476407,24.428032028915062,0.005713198079962036,0.7180512820512821,0.7
C026,curtailment_only,3600.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.8,0.035,False,10214,16,1.0,7540,7061,7067,6838,6881,473,659,7540,50.89810908193717,1832.331926949738,0.9892652141155936,0.7785596816976129,0.8,473,0.5486917673393338,19.752903624216017,0.004595436692019655,0.7195771670190275,0.7,659,0.7628066442809488,27.46103919411416,0.006711907563408398,0.7079059180576631,0.7
C027,curtailment_only,3600.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.8,0.045,False,10214,16,1.0,7509,6945,6958,6704,6764,551,745,7509,50.2390048873611,1808.6041759449997,0.9847042532251622,0.7729244906112666,0.8,551,0.6381743847362109,22.974277850503587,0.005555979788011603,0.7122686025408349,0.7,745,0.8599820401767981,30.959353446364737,0.007843199658512774,0.7031006711409397,0.7
C028,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,0.5,0.5,0.025,False,10214,16,1.0,6465,5741,5767,5299,5483,698,982,6465,24.13730640135958,868.9430304489449,0.4824696404953654,0.7905073472544472,0.8,698,0.7871376630480095,28.336955869728346,0.007600970365013124,0.7675071633237823,0.8,982,1.124304296979154,40.47495469124954,0.011477483617888648,0.7427902240325867,0.8
C029,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,0.5,0.5,0.035,False,10214,16,1.0,6442,5662,5705,5224,5395,737,1047,6442,23.89713335070791,860.2968006254849,0.480591530369135,0.78674479975163,0.8,737,0.8315188159697521,29.93467737491108,0.00817956826870435,0.7573948439620082,0.8,1047,1.231672636686275,44.34021492070591,0.012821365870293151,0.7323113658070678,0.7
C030,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,0.5,0.5,0.045,False,10214,16,1.0,6410,5553,5617,5150,5293,793,1117,6410,23.64182317237855,851.1056342056278,0.4785551103114543,0.782851794071763,0.8,793,0.8967571526603322,32.28325749577196,0.009039971706510306,0.7500252206809583,0.8,1117,1.3260950125925433,47.73942045333157,0.01412501090256347,0.725389435989257,0.7
C031,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,0.5,0.7,0.025,False,10214,16,1.0,6453,5869,5877,5627,5687,576,766,6453,24.041766988532093,865.5036115871553,0.48172294819178485,0.7890671005733768,0.8,576,0.6496847142614668,23.3886497134128,0.006142613757805874,0.7740451388888888,0.8,766,0.8646599285202047,31.127757426727367,0.008514530177656545,0.7569060052219322,0.8
C032,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,0.5,0.7,0.035,False,10214,16,1.0,6415,5797,5807,5469,5563,608,852,6415,23.700786823519977,853.2283256467191,0.4790260237691804,0.7835728760717071,0.8,608,0.6864073859930929,24.710665895751347,0.006649679744970712,0.7692927631578947,0.8,852,0.9680874911574494,34.85114968166818,0.00985041276215312,0.7444366197183099,0.8
C033,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,0.5,0.7,0.045,False,10214,16,1.0,6373,5688,5704,5334,5448,669,925,6373,23.28348362115398,838.2054103615433,0.4756199828098731,0.7774015377373293,0.8,669,0.7556866076616636,27.20471787581989,0.007548468491212718,0.7539910313901346,0.8,925,1.05622373463763,38.024054446954686,0.011072600254252147,0.7306054054054053,0.7
C034,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,0.5,0.8,0.025,False,10214,16,1.0,6450,5932,5936,5758,5780,514,670,6450,23.975495803278275,863.1178489180179,0.4812100881040752,0.7882806201550389,0.8,514,0.5796381727903546,20.866974220452768,0.005413399031218406,0.7692996108949416,0.8,670,0.7546619479299075,27.167830125476666,0.007292920862268653,0.7684328358208954,0.8
C035,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,0.5,0.8,0.035,False,10214,16,1.0,6399,5836,5843,5601,5645,556,754,6399,23.576079465279506,848.7388607500623,0.47802103711032046,0.781829973433349,0.8,556,0.6283839030672767,22.62182051042196,0.006061817122075353,0.7731654676258993,0.8,754,0.8525326419771994,30.69117511117918,0.00856947209802351,0.7527453580901857,0.8
C036,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,0.5,0.8,0.045,False,10214,16,1.0,6347,5718,5729,5453,5518,618,829,6347,23.090780026381463,831.2680809497326,0.4740119193528193,0.7750874428864031,0.8,618,0.6974156067478883,25.10696184292398,0.006970769395527022,0.7576375404530745,0.8,829,0.9429933166167025,33.94775939820129,0.009812473275012404,0.7367189384800966,0.8
C037,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,0.75,0.5,0.025,False,10214,16,1.0,7040,6297,6328,5786,6063,712,977,7040,36.263601219402,1305.489643898472,0.7269627344382948,0.7716605113636363,0.8,712,0.8196762982846854,29.508346738248672,0.007807640339286507,0.737247191011236,0.8,977,1.13838798810186,40.98196757166696,0.011481878014428314,0.715711361310133,0.7
C038,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,0.75,0.5,0.035,False,10214,16,1.0,6994,6203,6254,5704,6008,740,986,6994,35.87665240707225,1291.5594866546012,0.7239307608161185,0.7673034029167859,0.8,740,0.8548280742067996,30.77381067144479,0.008360362958463676,0.7212162162162162,0.7,986,1.1690016940744707,42.084060986680946,0.012028890033284993,0.7013995943204867,0.7
C039,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,0.75,0.5,0.045,False,10214,16,1.0,6946,6106,6184,5624,5934,762,1012,6946,35.47238615712282,1277.0059016564214,0.7207024977362274,0.7628289663115463,0.8,762,0.8837546645719326,31.815167924589577,0.00886820521225997,0.7102755905511812,0.7,1012,1.228573246240721,44.22863686466596,0.012944242166560135,0.6844861660079051,0.7
C040,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,0.75,0.7,0.025,False,10214,16,1.0,7023,6421,6431,6175,6247,592,776,7023,36.11741193188298,1300.2268295477872,0.7258201727561306,0.7700484123593906,0.8,592,0.681680113975376,24.54048410311354,0.0063609536813722355,0.7465033783783784,0.8,776,0.8953547424099316,32.232770726757536,0.008717798487941608,0.7255541237113402,0.7
C041,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,0.75,0.7,0.035,False,10214,16,1.0,6952,6340,6351,6000,6128,601,824,6952,35.56275832262578,1280.2592996145286,0.7214245128555847,0.7636809551208285,0.8,601,0.6930114251335152,24.948411304806548,0.006692864655894837,0.7294342762063227,0.7,824,0.957583861494938,34.473019013817776,0.009708153268259334,0.7097330097087379,0.7
C042,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,0.75,0.7,0.045,False,10214,16,1.0,6910,6231,6250,5850,6037,660,873,6910,34.93619541086446,1257.7030347911207,0.7163140623829344,0.7565209840810421,0.8,660,0.7640844989074749,27.507041960669092,0.0076168696331441865,0.7080909090909091,0.7,873,1.0240563876526831,36.86602995549659,0.010662272821793542,0.6938946162657502,0.7
C043,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,0.75,0.8,0.025,False,10214,16,1.0,7017,6466,6470,6309,6335,547,682,7017,36.01191467607877,1296.4289283388357,0.7250023960580375,0.7691677354995013,0.8,547,0.6291834160959112,22.6506029794528,0.005824725248715753,0.752979890310786,0.8,682,0.7858476939972304,28.29051698390029,0.007510194857758265,0.7352346041055717,0.8
C044,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,0.75,0.8,0.035,False,10214,16,1.0,6940,6379,6386,6165,6218,554,722,6940,35.382089142936664,1273.75520914572,0.7199717005227887,0.7617089337175793,0.8,554,0.6380146702536447,22.968528129131208,0.006127423655535027,0.7324729241877256,0.7,722,0.8347475122308036,30.050910440308925,0.008326897392419753,0.7145983379501386,0.7
C045,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,0.75,0.8,0.045,False,10214,16,1.0,6885,6275,6286,5989,6090,599,795,6885,34.65264055186804,1247.4950598672494,0.7139504751207445,0.7540566448801743,0.8,599,0.6922655908181645,24.921561269453917,0.006882434983273375,0.7134557595993323,0.7,795,0.9251784415045579,33.306423894164084,0.009581726166581631,0.6989811320754717,0.7
C046,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.5,0.025,False,10214,16,1.0,7375,6629,6682,6050,6416,693,959,7375,48.35438967718856,1740.758028378788,0.9707807390292482,0.7574332203389831,0.8,693,0.7985111786353696,28.7464024308733,0.007675950906391127,0.6925541125541126,0.7,959,1.1354359746010163,40.875695085636586,0.01153236983165583,0.671657977059437,0.7
C047,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.5,0.035,False,10214,16,1.0,7335,6526,6619,5945,6353,716,982,7335,47.84705251496032,1722.4938905385718,0.9668113860997132,0.7535460122699387,0.8,716,0.8262880458091789,29.74636964913044,0.00813227386739941,0.6874720670391061,0.7,982,1.1895006583806984,42.82202370170515,0.012331231431630493,0.6647250509164969,0.7
C048,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.5,0.045,False,10214,16,1.0,7301,6437,6560,5837,6276,741,1025,7301,47.32160854723396,1703.5779077004224,0.9626234244487565,0.7487563347486645,0.8,741,0.8569182785810581,30.849058028918094,0.008610056942048248,0.6806072874493927,0.7,1025,1.2728266598247833,45.8217597536922,0.013463533469933793,0.6596585365853659,0.7
C049,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.7,0.025,False,10214,16,1.0,7353,6767,6785,6493,6611,568,742,7353,48.152146613678894,1733.4772780924402,0.9691993995871153,0.7560029919760642,0.8,568,0.6518187970770996,23.46547669477558,0.006159102264893687,0.6978169014084508,0.7,742,0.8567386488159653,30.84259135737475,0.00840981591337078,0.6878840970350404,0.7
C050,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.7,0.035,False,10214,16,1.0,7306,6682,6701,6329,6511,605,795,7306,47.442718080126056,1707.937850884538,0.9635906500923794,0.7494963044073365,0.8,605,0.6955336268438513,25.03921056637865,0.006768897169030957,0.6923801652892562,0.7,795,0.9273410996885045,33.384279588786164,0.00940201057381289,0.673245283018868,0.7
C051,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.7,0.045,False,10214,16,1.0,7268,6577,6619,6143,6396,649,872,7268,46.603320427252186,1677.7195353810785,0.9567480018647296,0.7424312052834342,0.8,649,0.7491180439477978,26.968249582120723,0.007487265539333737,0.6809861325115563,0.7,872,1.0352957098004594,37.270645552816546,0.010819817222391209,0.6592775229357798,0.7
C052,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.8,0.025,False,10214,16,1.0,7347,6831,6839,6653,6692,508,655,7347,48.01050882740313,1728.378317786513,0.9681016203420205,0.7550905131346128,0.8,508,0.5844510133297063,21.040236479869424,0.005466914608444158,0.6977755905511811,0.7,655,0.7538055098594438,27.136998354939976,0.007278060653290222,0.6949160305343511,0.7
C053,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.8,0.035,False,10214,16,1.0,7292,6724,6734,6497,6584,558,708,7292,47.19290569292443,1698.9446049452795,0.9615810568960701,0.747404004388371,0.8,558,0.6417938324849961,23.104577969459868,0.006222774031931818,0.6932616487455198,0.7,708,0.8184132015422668,29.462875255521602,0.008199499735944558,0.6810593220338984,0.7
C054,curtailment_only,3600.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.8,0.045,False,10214,16,1.0,7248,6634,6652,6319,6457,596,791,7248,46.23067291794672,1664.3042250460821,0.9536451178310171,0.739769591611479,0.8,596,0.6874856177746326,24.74948223988677,0.0068523053670778164,0.6798154362416108,0.7,791,0.923366751669712,33.24120306010963,0.009586535074441335,0.6625284450063212,0.7
C055,curtailment_only,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.5,0.025,False,10214,16,1.0,5884,5015,5050,4731,4803,834,1081,5884,20.401439310969238,734.4518151948926,0.4488095205438759,0.7340669612508498,0.8,834,0.9711151286498373,34.96014463139414,0.011786572785054478,0.6697961630695445,0.6,1081,1.2651133661866774,45.5440811827204,0.0159242068045135,0.6574468085106383,0.6
C056,curtailment_only,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.5,0.035,False,10214,16,1.0,5852,4964,4983,4639,4705,869,1147,5852,20.17751140997008,726.3904107589228,0.4464696010159744,0.7302033492822966,0.8,869,1.0131638417324098,36.473898302366756,0.012477977346249454,0.6616800920598389,0.6,1147,1.3572148711683858,48.85973536206189,0.017403394630934196,0.6520488230165651,0.6
C057,curtailment_only,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.5,0.045,False,10214,16,1.0,5817,4889,4922,4570,4642,895,1175,5817,19.947520025514233,718.1107209185126,0.4440703817543255,0.7270912841670965,0.8,895,1.0411558453924739,37.48161043412906,0.013007105628283557,0.6547821229050279,0.6,1175,1.3857840690361745,49.8882264853023,0.018019079951561257,0.6487063829787234,0.6
C058,curtailment_only,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.7,0.025,False,10214,16,1.0,5862,5138,5156,4949,4977,706,885,5862,20.2873306905111,730.3439048583998,0.4476086987993766,0.7321050835892188,0.8,706,0.8208738106251838,29.551457182506617,0.009851856004847464,0.6613031161473087,0.6,885,1.0323785264822913,37.1656269533625,0.01270660783393406,0.6622033898305084,0.6
C059,curtailment_only,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.7,0.035,False,10214,16,1.0,5822,5044,5064,4846,4889,758,933,5822,20.019959311018372,720.7185351966614,0.4448281346893766,0.7284936447956029,0.8,758,0.8802066508330013,31.687439429988046,0.010763638909004614,0.6614116094986807,0.6,933,1.0888228292705417,39.19762185373949,0.013657613184845019,0.6547266881028939,0.6
C060,curtailment_only,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.7,0.045,False,10214,16,1.0,5758,4967,4982,4711,4760,776,998,5758,19.68141943660993,708.5310997179574,0.4411829915326221,0.7237860368183398,0.7,776,0.9038949190601752,32.54021708616631,0.011282778301230416,0.6561340206185566,0.6,998,1.1710574077057059,42.158066677405415,0.015103138444148203,0.6461523046092186,0.6
C061,curtailment_only,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.8,0.025,False,10214,16,1.0,5859,5220,5225,5029,5056,634,803,5859,20.257118962464173,729.2562826487103,0.44729104545049964,0.7314217443249701,0.8,634,0.7367781709535984,26.524014154329542,0.0087635167232894,0.6618454258675079,0.6,803,0.9332353528465506,33.59647270247582,0.01136241511213851,0.6652054794520549,0.6
C062,curtailment_only,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.8,0.035,False,10214,16,1.0,5815,5095,5107,4922,4943,708,872,5815,19.905032959434422,716.5811865396392,0.4436182528748622,0.7267222699914014,0.7,708,0.8221267625043012,29.596563450154843,0.010003204713637907,0.6609463276836158,0.6,872,1.0148618518194759,36.53502666550113,0.01264422687056078,0.6558944954128441,0.6
C063,curtailment_only,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.8,0.045,False,10214,16,1.0,5729,5000,5013,4822,4863,716,866,5729,19.541703134959434,703.5013128585397,0.439661085610377,0.7217420143131436,0.7,716,0.8331182553668456,29.992257193206438,0.010394005631499397,0.6566480446927375,0.6,866,1.0090270674626942,36.32497442865699,0.012872594014317364,0.6506466512702079,0.6
C064,curtailment_only,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.5,0.025,False,10214,16,1.0,6438,5512,5597,5214,5357,841,1081,6438,30.61425146823376,1102.1130528564154,0.676172940339006,0.7069307238272754,0.7,841,1.026020833614344,36.936750010116384,0.012569949714535568,0.5992627824019026,0.6,1081,1.3464583570388253,48.47250085339771,0.016992155580145343,0.5853191489361702,0.6
C065,curtailment_only,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.5,0.035,False,10214,16,1.0,6402,5437,5522,5152,5282,880,1120,6402,30.26811061772326,1089.6519822380371,0.6725571226767256,0.7029162761636988,0.7,880,1.072579693806732,38.61286897704235,0.013345144591204323,0.5906590909090909,0.6,1120,1.432446209578015,51.56806354480854,0.01835595917261678,0.5793571428571429,0.6
C066,curtailment_only,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.5,0.045,False,10214,16,1.0,6366,5364,5462,5095,5227,904,1139,6366,29.916493768070133,1076.9937756505249,0.6688901389850903,0.6993905120955073,0.7,904,1.1027690230493035,39.69968482977493,0.013899486450338859,0.5837721238938053,0.6,1139,1.455319723567432,52.391510048427556,0.018895280156906755,0.5738981562774365,0.5
C067,curtailment_only,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.7,0.025,False,10214,16,1.0,6422,5723,5770,5420,5518,652,904,6422,30.450652822626914,1096.223501614569,0.6744544998293508,0.7051417004048584,0.7,652,0.7868404203907822,28.326255134068155,0.009439756098907445,0.6042944785276073,0.6,904,1.1012969701876496,39.64669092675539,0.013667741752900206,0.592400442477876,0.6
C068,curtailment_only,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.7,0.035,False,10214,16,1.0,6369,5580,5634,5311,5425,735,944,6369,30.02626077083219,1080.9453877499589,0.6700379816431524,0.700945203328623,0.7,735,0.8906503725905768,32.06341341326077,0.010984218631854234,0.5929115646258504,0.6,944,1.1548469029420425,41.57448850591352,0.01461852611735884,0.5797987288135592,0.6
C069,curtailment_only,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.7,0.045,False,10214,16,1.0,6316,5455,5522,5218,5319,794,997,6316,29.533389011238004,1063.202004404568,0.6647409716571315,0.6951504116529449,0.7,794,0.9639366392176129,34.701719011834065,0.012154638335368438,0.5811460957178841,0.6,997,1.2450934621158376,44.82336463617016,0.016098342933426536,0.569037111334002,0.5
C070,curtailment_only,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.8,0.025,False,10214,16,1.0,6419,5827,5850,5539,5611,569,808,6419,30.40332423327366,1094.5196723978518,0.6739575471975715,0.7043807446642779,0.7,569,0.6866632350495806,24.719876461784906,0.008140253287586439,0.6107205623901582,0.6,808,0.980493771119638,35.29777576030697,0.012033233181240593,0.5962747524752475,0.6
C071,curtailment_only,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.8,0.035,False,10214,16,1.0,6362,5661,5701,5406,5484,661,878,6362,29.84897320172981,1074.563035262273,0.6681708213461643,0.6989500157183275,0.7,661,0.7998431016091536,28.794351657929525,0.009787731950289593,0.5925869894099849,0.6,878,1.069863666280715,38.51509198610574,0.01345524996923715,0.58374715261959,0.6
C072,curtailment_only,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.8,0.045,False,10214,16,1.0,6287,5509,5564,5300,5387,723,900,6287,29.324366302170077,1055.677186878123,0.6624671094170773,0.6926069667567998,0.7,723,0.8772909574659002,31.582474468772403,0.011054363822972745,0.5806777316735824,0.6,900,1.1039212817553414,39.74116614319229,0.014212530350802067,0.5682,0.5
C073,curtailment_only,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.025,False,10214,16,1.0,6791,5857,6010,5486,5693,781,1098,6791,40.83214445047873,1469.9572002172342,0.9031322093387558,0.6902267707259608,0.7,781,0.9662409239760842,34.784673263139034,0.01175209252373562,0.5869910371318823,0.6,1098,1.4262813748486451,51.34612949455122,0.018061829932658754,0.5508561020036429,0.5
C074,curtailment_only,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.035,False,10214,16,1.0,6749,5789,5927,5407,5616,822,1133,6749,40.36452645801227,1453.1229524884418,0.8982478178262511,0.6858542006223144,0.7,822,1.031715086539288,37.14174311541437,0.012779994735695223,0.5691484184914842,0.5,1133,1.4857425744882087,53.48673268157551,0.01911802834651131,0.5405030891438658,0.5
C075,curtailment_only,3600.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.045,False,10214,16,1.0,6717,5706,5841,5330,5547,876,1170,6717,39.90612729783535,1436.6205827220724,0.893472413835231,0.6819979157361917,0.7,876,1.1138495081654256,40.09858229395531,0.014026853057636436,0.5511301369863014,0.5,1170,1.5489432521511661,55.76195707744199,0.02020810721881323,0.5305384615384615,0.5
