scenario_id,resource_branch,system_capex_cny_per_kw,curtailed_power_price_cny_per_kwh,opex_accounting_case,fixed_om_rate,stack_replacement_share,resource_realization,debt_ratio,loan_rate,is_main
U294,full_output_upper_bound,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.045,False
U295,full_output_upper_bound,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.025,False
U296,full_output_upper_bound,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.035,False
U297,full_output_upper_bound,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.045,False
U298,full_output_upper_bound,10800.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.5,0.025,False
U299,full_output_upper_bound,10800.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.5,0.035,False
U300,full_output_upper_bound,10800.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.5,0.045,False
U301,full_output_upper_bound,10800.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.7,0.025,False
U302,full_output_upper_bound,10800.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.7,0.035,False
U303,full_output_upper_bound,10800.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.7,0.045,False
U304,full_output_upper_bound,10800.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.8,0.025,False
U305,full_output_upper_bound,10800.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.8,0.035,False
U306,full_output_upper_bound,10800.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.8,0.045,False
U307,full_output_upper_bound,10800.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.5,0.025,False
U308,full_output_upper_bound,10800.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.5,0.035,False
U309,full_output_upper_bound,10800.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.5,0.045,False
U310,full_output_upper_bound,10800.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.7,0.025,False
U311,full_output_upper_bound,10800.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.7,0.035,False
U312,full_output_upper_bound,10800.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.7,0.045,False
U313,full_output_upper_bound,10800.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.8,0.025,False
U314,full_output_upper_bound,10800.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.8,0.035,False
U315,full_output_upper_bound,10800.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.8,0.045,False
U316,full_output_upper_bound,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.025,False
U317,full_output_upper_bound,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.035,False
U318,full_output_upper_bound,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.045,False
U319,full_output_upper_bound,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.025,False
U320,full_output_upper_bound,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.035,False
U321,full_output_upper_bound,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.045,False
U322,full_output_upper_bound,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.025,False
U323,full_output_upper_bound,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.035,False
U324,full_output_upper_bound,10800.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.045,False
