resource_branch,scenario_id,terminal_h2_price_2060_real_cny_per_kg,price_path_shape,learning_case,scope,cohort_count,retain_low_return_count,reach_colocated_6p5_count,reach_independent_h2_8_count,raw_npv_colocated_6p5_pass_count,raw_npv_independent_h2_8_pass_count,retain_low_return_share,reach_colocated_6p5_share,reach_independent_h2_8_share,npv_low_total_100m_cny,npv_colocated_6p5_total_100m_cny,capacity_gw,capex_100m_cny,h2_mt_per_year
curtailment_only,curtailment_only_P22_back_loaded_stack_cost_only,22.0,back_loaded,stack_cost_only,all_low_return_admissions,1889,1386,624,359,624,359,0.733721545791424,0.33033350979354154,0.19004764425622023,359.12084604498796,6.8405921780897785,9.62351524830129,692.893097877693,0.3520031783745592
curtailment_only,curtailment_only_P22_back_loaded_stack_cost_only,22.0,back_loaded,stack_cost_only,strict_marginal_vs_6p5,741,238,0,0,0,0,0.32118758434547906,0.0,0.0,-8.066887536663852,-39.23446018495306,1.996362631393401,143.7381094603249,0.05942821624515723
curtailment_only,curtailment_only_P22_back_loaded_combined,22.0,back_loaded,combined,all_low_return_admissions,1889,1420,710,404,710,404,0.7517204870301747,0.37586024351508734,0.2138697723663314,416.47326675701873,20.247961978010434,9.62351524830129,692.893097877693,0.3600852211304861
curtailment_only,curtailment_only_P22_back_loaded_combined,22.0,back_loaded,combined,strict_marginal_vs_6p5,741,272,0,0,0,0,0.36707152496626183,0.0,0.0,-6.403615563860225,-38.91488320158765,1.996362631393401,143.7381094603249,0.05966946211001487
curtailment_only,curtailment_only_P18_front_loaded_none,18.0,front_loaded,none,all_low_return_admissions,1889,278,21,11,21,11,0.14716781365802012,0.01111699311805188,0.005823186871360508,-162.40543210010202,-217.35695931135774,9.62351524830129,692.893097877693,0.3520031783745592
curtailment_only,curtailment_only_P18_front_loaded_none,18.0,front_loaded,none,strict_marginal_vs_6p5,741,0,0,0,0,0,0.0,0.0,0.0,-99.83522592776725,-78.66221811328232,1.996362631393401,143.7381094603249,0.05942821624515723
curtailment_only,curtailment_only_P18_front_loaded_energy_only,18.0,front_loaded,energy_only,all_low_return_admissions,1889,340,70,11,70,11,0.17998941238750663,0.037056643726839596,0.005823186871360508,-116.44713437722373,-206.64881915951523,9.62351524830129,692.893097877693,0.3600852211304861
curtailment_only,curtailment_only_P18_front_loaded_energy_only,18.0,front_loaded,energy_only,strict_marginal_vs_6p5,741,0,0,0,0,0,0.0,0.0,0.0,-98.28875420669218,-78.36633421237721,1.996362631393401,143.7381094603249,0.05966946211001487
curtailment_only,curtailment_only_P18_front_loaded_life_only,18.0,front_loaded,life_only,all_low_return_admissions,1889,278,21,11,21,11,0.14716781365802012,0.01111699311805188,0.005823186871360508,-162.40543210010202,-217.35695931135774,9.62351524830129,692.893097877693,0.3520031783745592
curtailment_only,curtailment_only_P18_front_loaded_life_only,18.0,front_loaded,life_only,strict_marginal_vs_6p5,741,0,0,0,0,0,0.0,0.0,0.0,-99.83522592776725,-78.66221811328232,1.996362631393401,143.7381094603249,0.05942821624515723
curtailment_only,curtailment_only_P18_front_loaded_stack_cost_only,18.0,front_loaded,stack_cost_only,all_low_return_admissions,1889,304,27,11,27,11,0.16093170989941769,0.014293276866066702,0.005823186871360508,-132.9228640183379,-208.96067143349083,9.62351524830129,692.893097877693,0.3520031783745592
curtailment_only,curtailment_only_P18_front_loaded_stack_cost_only,18.0,front_loaded,stack_cost_only,strict_marginal_vs_6p5,741,0,0,0,0,0,0.0,0.0,0.0,-94.9462148251962,-77.68907309478652,1.996362631393401,143.7381094603249,0.05942821624515723
curtailment_only,curtailment_only_P18_front_loaded_combined,18.0,front_loaded,combined,all_low_return_admissions,1889,359,75,13,75,13,0.19004764425622023,0.03970354685018528,0.006881948120698782,-87.1713351223799,-198.29128067223377,9.62351524830129,692.893097877693,0.3600852211304861
curtailment_only,curtailment_only_P18_front_loaded_combined,18.0,front_loaded,combined,strict_marginal_vs_6p5,741,0,0,0,0,0,0.0,0.0,0.0,-93.55550503451438,-77.42230216430598,1.996362631393401,143.7381094603249,0.05966946211001487
curtailment_only,curtailment_only_P18_linear_none,18.0,linear,none,all_low_return_admissions,1889,648,193,111,193,111,0.34303864478560087,0.10217046056114346,0.058761249338274216,17.946257606131983,-119.45607209814754,9.62351524830129,692.893097877693,0.3520031783745592
curtailment_only,curtailment_only_P18_linear_none,18.0,linear,none,strict_marginal_vs_6p5,741,0,0,0,0,0,0.0,0.0,0.0,-67.94731547140881,-61.40593969712175,1.996362631393401,143.7381094603249,0.05942821624515723
curtailment_only,curtailment_only_P18_linear_energy_only,18.0,linear,energy_only,all_low_return_admissions,1889,783,252,148,252,148,0.41450502911593434,0.13340391741662255,0.07834833245103229,65.44916171263641,-108.34489125113161,9.62351524830129,692.893097877693,0.3600852211304861
curtailment_only,curtailment_only_P18_linear_energy_only,18.0,linear,energy_only,strict_marginal_vs_6p5,741,0,0,0,0,0,0.0,0.0,0.0,-66.4118695420144,-61.11208175754245,1.996362631393401,143.7381094603249,0.05966946211001487
